5.868825693722031644e+01,5.466912256886587329e+01,1.888517044742157935e+01,2.596758292198222051e+01,2.784186159029406582e+01,2.775179317647055299e+01,6.994825944202150936e+01,4.965875236408598425e+01,2.138117721800439242e+01,5.297851314935770972e+01,2.019475273810868288e+01,3.371724904476832307e+01,-2.381238799101353720e+00,4.692185455675828365e+01
3.396510674012409936e+01,4.134274631850039583e+01,8.547519358575291903e+01,4.968292350515014277e+00,5.518495722973776907e+01,5.057711845967159547e+01,4.663132214303075074e+01,2.094832137207429668e+01,1.911723934532820834e+01,3.749577342913107714e+01,5.138602983455224660e+01,2.335022040365613805e+01,1.982364855920276625e+01,5.098094259581637289e+01
4.007296679220735314e+01,7.682479389950634641e+01,6.275435380544172403e+01,5.585603973728453298e+01,1.137360023182823099e+01,2.416808799801796681e+01,7.814577773692710139e+01,5.831962792250417493e+01,3.216949624494677096e+01,5.056385720579203280e+01,2.354884346148383401e+01,5.983878228618415562e+01,6.095123637311000664e+01,2.214201945197060084e+01
3.916190146532412086e+01,1.512792364577775750e+01,4.294773183492733182e+01,2.978493975084766276e+01,3.486294867077127435e+01,3.316885105350836938e+01,3.991612621185334575e+01,5.401898649279813469e+01,2.481957490141288858e+01,1.914991075389049513e+01,2.327539893429237239e+01,7.112093759239412805e+01,3.326674341464999429e+01,7.171586250793335182e+01
4.429465732826501778e+01,6.865097398019743480e+01,6.122963247405991893e+01,1.381218415597966143e+01,8.526873930159968040e+01,4.035385971280022233e+01,3.614787045166697510e+01,2.820002455679214037e+01,5.562921981989435949e+01,3.346517405741344930e+01,3.607970531495679722e+01,4.708575265825010092e+01,8.588105067519127545e+01,4.977729363682138342e+01
3.827818914736189981e+01,8.051441881461747130e+01,5.298707196335476510e+01,4.480254741320030121e+01,8.400415689702840893e+01,5.571866752583168392e+01,4.715037395770274742e+01,6.049670181064342955e+01,5.474317894593065148e+01,6.470148273146837425e+01,4.600870520526560625e+01,5.604195906358015833e+01,3.732563904355318130e+01,4.525101789917408723e+01
2.702640574429143427e+01,6.020503871771317250e+01,7.199401024670936522e+01,7.885988242798373449e+01,9.386891036735151772e+01,9.621620164200786007e+01,5.317971398318757537e+01,7.571073241209656146e+01,3.705583252680759898e+01,4.027370622090133168e+01,1.017473537408557291e+02,2.232504740756467498e+01,1.415051308571822908e+01,5.026136016981856613e+01
3.534963378413662838e+01,4.152502072720579918e+01,8.814758340399957603e+01,5.754944614063624186e+01,5.979792049834391321e+01,4.873706823427576751e+01,5.432440761009942776e+01,6.996024025593783335e+01,6.988216389262220218e+01,6.658762639701615171e+01,3.883871654720789479e+01,7.025874495097920658e+01,4.787412868328588900e+01,3.190597494354236829e+01
6.701881811326853722e+01,5.623522092035882025e+01,2.980580644859697870e+01,3.649519507091778081e+01,3.444447441976190305e+01,3.168743157195855886e+01,6.580391519116345478e+01,3.444210145901202225e+01,1.939954316792400846e+01,1.316256989233700736e+01,5.759110203131307060e+01,5.368507245861798793e+01,8.187987762662802993e+01,3.369806391650546118e+01
4.708593551976522207e+01,3.093921037211733704e+01,6.917276690942111372e+01,5.689168431424879202e+01,3.474345416137048659e+01,5.071462831690034534e+01,4.485291793318452136e+01,9.518184314832352300e+01,5.214042227099236015e+01,3.697823794370531658e+01,4.061838767068572764e+01,4.083001765290920559e+01,3.697983572480102765e+01,7.256704908498882389e+01
1.172299869930732115e+02,4.994598577761274782e+01,2.803039158495791483e+01,5.794240244599944134e+01,5.608086327246228109e+01,1.744982491802250735e+01,5.127899394839997171e+01,5.349002424628297803e+01,6.367183084585485631e+01,3.540379184798895551e+01,3.215324654302230556e+01,7.303150933216306839e+01,5.179795381722396996e+01,2.646434523863921839e+01
1.169453762229072424e+01,5.209273265329510849e+01,6.173310999135267707e+01,4.792801170028424451e+01,3.712725199320407654e+01,6.408521238986847379e+01,6.340578260632163676e+01,3.648801587016556169e+01,2.938902945635054920e+01,5.983637532923515323e+01,5.289152685250476083e+01,6.528824144336425661e+01,3.671081304253522148e+01,8.738197307418479909e+01
7.185351363744582898e+01,6.305686894528420083e+01,7.035251748406942340e+01,4.334264516499671771e+01,4.408870317196442556e+01,3.438287518444268898e+01,6.415801898292662031e+01,6.849532598481573586e+01,3.110973830163259635e+01,3.946021616932184628e+01,3.996243815862744242e+01,2.609859924163007605e+01,1.334811678651824529e+01,2.840498447767411960e+01
5.629985293871813212e+01,6.774452899882668078e+01,4.052256735994440362e+01,4.444376576110658306e+01,3.056039058425565713e+01,2.800064680820607066e+01,3.675499524905234239e+01,6.934822061301861140e+01,5.041812254188954512e+01,9.006950158538180062e+01,2.303464664613795065e+01,6.252303016258203172e+01,2.226989416932455512e+01,2.404487221326629509e+01
