4.386813733222083123e+00,1.701815417237313710e+01,1.776030013660056284e+01,1.803417849218034519e+01,2.059656623373173190e+01,4.878293520163168751e+00,7.132303118597712377e+00,-3.391811268481664854e+01,8.175144612801751975e+00,1.741481501989096792e+00,-8.945565291664902219e+00
-1.041227344418960143e-01,2.764036447470630264e-01,1.207732839623719201e+01,1.919491424987366202e+01,2.610446013883628780e+01,-3.329960214028639953e-01,-4.476623305944684716e+00,1.413745998595175379e+01,1.373720041551446513e+01,1.743569037477887562e+01,1.978492578995994222e+01
1.944113852343390292e+01,3.070029141474621781e+01,1.463578493985785300e+01,2.021107812035899798e+01,4.753324545232755050e+00,2.871849967722246433e+01,1.403263174770819788e+01,-2.919602318743841352e+00,-2.151533160272427914e+00,6.957430180248231899e+00,2.470455550654077825e+01
4.737001841222709686e+01,5.010976970609414849e+01,1.977851064683122928e+01,3.922523325803651773e+01,1.819715442412974227e+00,2.688379329854618049e+01,-5.316265324492790434e-01,-5.476324615404927876e+00,-1.202811193772014775e+01,1.811247725916331319e+01,-5.753463616606786957e+00
5.019028015967743528e+01,3.468801228281239446e+01,4.203894431260437159e+01,-3.302719759033241331e-01,2.143376209326815029e+01,2.114919503867863426e+01,1.080860824859479763e+00,-2.553345091566795588e+01,-4.810355000289251137e+01,-4.212467905188491102e+01,-5.973837047780907028e+01
4.403846214539087356e+01,3.746315234138595684e+01,2.726878544363075108e+01,3.766003992596039041e+01,1.804643264651131318e+01,7.078581738998417805e+00,-1.939978596037325786e+01,-4.107146018106298868e+00,-2.024141239474807463e+01,-4.575653012865539182e+01,-4.450557965008938766e+01
1.556176613912599294e+01,2.606106491750408694e+01,2.795330040564828877e+01,1.988439031825425474e+01,-8.374922750786213399e-01,-7.136461036134590152e+00,-1.169484901454179848e+01,-2.134523605872010421e+01,-8.730057903230238026e+01,-1.172388984978724409e+02,-1.494670655335445417e+02
9.521789230737073950e+00,-6.362103441138248883e+00,-4.194284207605485371e-01,1.610497638485897909e+01,-5.701519318357922472e+00,9.639317924338608456e-02,-4.516804215322335381e+01,-4.798258754122499425e+01,-8.834053778752908670e+01,-1.622353317399484069e+02,-1.595479112233208525e+02
-2.629760875957401467e+01,-1.826667313490530375e+01,5.622220807256201880e+00,1.623722603696304745e+01,-2.251795848362866792e+01,-1.112793316774709496e-01,-9.014211305928656159e+00,-3.982396672700814122e+01,-5.703692143821917426e+01,-9.207611984769955882e+01,-8.441699354653157172e+01
-2.732855758286997627e+01,-5.838782986843220613e+01,-5.601246462543825189e+00,1.147890156598006861e+01,-9.965859489975599672e+00,1.098745873488372915e+01,-1.878632341097416258e+01,-1.254336622418385261e+01,-2.189652750003613590e+01,-1.138461762289214363e+00,-8.174083602962301853e+00
-1.648929891574261930e+01,-2.048877672749971168e+01,-1.218023483826667253e+01,-2.773194842608917021e+00,-8.890931724398601688e+00,-1.608659551793919817e+01,5.498282506532307323e+00,-9.615639323273651229e+00,2.148129856327394283e+00,-2.767770460849877878e+01,-3.544161250175258715e+01
