2.070959194004726456e+01,3.750152887246425593e+01,-4.314699355150585447e+00,-7.461588250873405492e-01,2.346957680632551391e+00,2.180139910448625784e+01,-4.306442793677088154e+00,1.149147646129045697e+01,2.494772488402745125e+01,7.094772312037374462e+00,1.116190263006238936e+01,1.082735107193141566e+01,1.234817365290907532e+01,2.129366428112562559e+01
1.746936140097745138e+01,2.081396595182055265e+01,2.947117188129506360e+01,1.412898716324602333e+01,1.668331841569877838e+01,3.264354259479705433e+01,-5.971391208204654966e+00,1.661687475551012483e+00,1.323623486189181264e+01,1.079842504109801737e+01,6.407900365697473788e+00,1.191457597789518275e+01,4.196302737420006146e+00,6.843928456723940457e+00
3.360941778343881303e+00,5.116283146337899268e+01,1.106605774665985287e+01,1.702357470968393471e+01,2.863563676305785322e+01,4.564007260062838078e+00,2.716928650878269025e+01,3.977827918211906955e+00,-1.227453187333318763e+00,7.993076879992379702e+00,-5.529588852767611584e+00,2.870687985665756159e+01,1.742988128086458488e+01,-5.812120308798220947e-01
4.235620528177987865e+01,3.121835256022830407e+01,-6.050022737976226139e-01,1.612208014722485672e+01,1.157657298188708950e+01,1.364231828005713254e+01,2.106033727632272701e+00,3.268059692025461871e+00,2.790443069098755302e+01,6.632506581894443087e+00,2.759850512590244520e+01,-1.063786883826842811e+01,-6.179535100553095184e-01,1.026359794566258543e+01
3.652095231195829683e+01,2.716440718823454503e+01,3.170589954736612981e+01,3.193523372804346749e+01,2.235332217761560258e+01,2.780025198580839074e+01,-6.593685849099029994e+00,-3.444365622847737285e+00,-1.906190809895832317e+01,-8.967807792739652228e+00,4.094009455948452114e+00,-5.499383715873708667e+00,-1.050896741904203857e+01,3.360057205675794023e+00
3.348219393584483328e+01,3.230089778312653692e+01,3.266914340354097845e+01,1.373220217799523724e+01,1.663792363988643075e+01,2.359784011024198946e+01,1.692352701072479704e+01,2.588199595751070348e+01,-2.192624696232344306e+01,-2.402889033597742952e+01,-3.037008756790622499e+01,-3.642381265049627359e+01,-1.799668188125672330e+01,-5.112453490731668637e+01
4.338079722719476194e+01,4.500651273118389639e+01,3.118893313232715414e+01,-2.128188253820562537e+00,3.595436317090262435e+01,3.446723236090596743e+01,1.515424164867192403e+01,-2.406329091889323024e+01,-4.707295736864115732e+00,-1.316989568088699336e+01,-3.507210753765085087e+01,-3.919470970057159320e+01,-4.910226642674049913e+01,-3.281526959244872899e+01
1.939673817918049181e+01,4.278347766692334631e+01,3.819867642629723292e+01,4.274570694439474039e+01,2.665686082765371978e+01,1.593768363368634411e+01,-6.000270528703103068e+00,-2.636260898160066546e+01,-1.943853495058757375e+01,-4.315181454682299744e+01,-6.978345478418108883e+01,-6.408844260356467259e+01,-1.419720173370707244e+02,-1.035526256550900541e+02
3.406001891652606162e+01,7.597650506310469787e+00,1.840159872440177935e+01,1.952519175517332783e+01,3.345834328495693910e+01,-9.260512915493658070e+00,-7.554634805315110668e+00,-2.183466250395524355e+01,-2.384122846989894740e+01,-3.401875134487675467e+01,-7.601841121314517125e+01,-5.567205378881126876e+01,-1.336513020526005278e+02,-1.246952651543087995e+02
-4.013390174484714024e+00,5.714425155085145036e+00,1.027124345977425079e+01,6.599716774636332772e+00,1.222832496034531680e+01,-5.337523011308026533e+00,4.248075396726974873e+00,-2.279512406791076984e+01,-2.950835649256798376e+01,-4.065657736367137431e+01,-7.771379346302757085e+01,-9.013201388873312681e+01,-1.629665655156994717e+02,-1.726488557083437456e+02
-2.851182589049291494e+01,-1.955868425289965984e+01,-2.946096362425047488e+01,-4.160730220566168924e+00,1.230553627683905482e+01,-6.289606576033038188e+00,9.018739418521922957e+00,-3.906406004929818465e+01,-3.802615720579205316e+01,-1.774397443876534197e+01,-6.173441737476390045e+01,-4.284085951152777483e+01,-9.980095481839693150e+01,-8.778837580284636033e+01
-1.195594587974303380e+01,-3.389318707613923465e+01,-1.473717208941574341e+01,-2.222119026707576239e+01,-1.101501288886960950e+01,1.032790305334254199e+00,-7.499840887771345166e-01,-1.766517165011110180e+01,-2.434956227625329461e+01,-1.121180017562366871e+01,-3.981629705986912171e+01,-4.020940103992137438e+01,-8.670184989304542000e+01,-9.523372166105664860e+01
-4.043447156937980225e+01,-3.369645027222814804e+01,-1.280632930736122788e+01,-2.237464871217115103e+01,1.426587659441938882e+00,2.316430488208073157e+01,-2.973838896720432334e+00,-5.937668335887908100e+00,-4.187791443577310702e+00,-7.417100629333345019e+00,-4.852855169666458579e+00,-2.044881916006380251e+00,-1.310001935045004551e+01,-2.396796642846482683e+01
-1.517260796815676294e+01,-3.257540270009943839e+01,-1.128594475085410842e+01,-8.559603796171368018e+00,-2.097801985536600711e+01,1.429109223481441759e+00,9.413670050589319160e+00,-4.746806792840221334e+00,-1.967593079747339146e+01,-1.333718581538628811e+01,-1.144549768689950398e+01,9.213284284518447720e+00,-1.677378711545595280e+01,-2.444529816730980087e+01
