1.502694191563782056e+01,1.079110184565918118e+01,5.388214531386384287e+00,8.743898947463404348e-01,6.358016318687086610e+00,-2.828420475233724929e+01,6.002484893343064343e+00,-6.378049221439695771e+00,9.246508266069550785e+00,7.152371475904023335e+00,2.310494622419413346e+01
2.247938343169112230e+01,1.279160706141678716e+01,1.139740742257601447e+01,1.188949718189205029e+01,1.482241619571061264e+00,-5.222298935235956563e+00,-6.691554685654153900e+00,6.442167385201953422e+00,-1.716701170965292533e+01,1.960170945147403998e+01,1.167731277334897833e+01
1.774886776732097360e+01,3.610839023011860149e+01,1.847289199101461321e+01,4.410327210844966039e+00,1.393641316957269893e+01,8.032141240565422891e+00,5.943048538702766059e+00,1.526922927864407953e+01,7.598271837223229852e+00,1.964926623360990732e+01,-2.043148078823103564e+00
5.500523109984204950e+01,5.834514804460087589e+01,2.960915340618876712e+01,2.114889152531863914e+01,6.999043517597701936e+00,5.165063972848609630e+00,-2.017895892946603986e+00,-1.872102487965397444e+01,8.694852204304675425e+00,5.438926368667056366e+00,-9.848127470092347124e+00
3.899999319547816867e+01,4.225232803237188506e+01,1.870795338336435876e+01,5.063424476857669276e+01,-8.014153107706519563e+00,2.798425836757078855e+01,-1.772201420969274466e+01,-1.191605368834739487e+01,-3.085187432452534040e+01,-4.948140184319580470e+01,-5.588488385914752143e+01
5.368256102877569447e+01,5.352505540785500671e+01,3.942008203751808537e+01,4.274470313571158897e+01,-8.541619511178364377e+00,1.062562713913060719e+01,1.731233687859916159e+01,-2.885213384094403111e+01,-1.585751765602359065e+01,-5.201798222630895907e+01,-5.867391327867473194e+01
2.076868261002449145e+01,2.291600762406460490e+01,3.396715565804137071e+01,6.097916624339505987e+00,2.099662025304831303e+01,-1.142015529116471839e+01,-2.245564495793050952e-02,-2.840248036749024507e+01,-5.815043973312675973e+01,-1.371565410065148569e+02,-1.251364325545087866e+02
-1.594029871180844360e+01,-5.080253245331070922e+00,1.444150828087865790e+01,1.713678375060547410e+01,6.788232514174356247e+00,3.465781376947332681e+00,-3.529692877198365863e+01,-3.823134735112408578e+01,-8.220743639960302573e+01,-1.590341438472939615e+02,-1.673296110461551791e+02
-3.589209135821178620e+01,-2.989595251354843697e+01,-2.168315677219577253e+01,1.455951266731371874e+00,-8.180380278224458124e+00,3.049578179347194773e+00,-3.688648618975538795e+01,-3.223483320881645398e+01,-5.509547718148152740e+01,-8.418049066864314511e+01,-7.737829859474940974e+01
-3.787972860432754629e+01,-3.044942018804721329e+01,-3.008713969512858810e+01,4.880762600309163979e+00,6.218845880235315704e+00,6.222422958204820276e+00,3.383478811557576904e+00,-7.066860216516275273e-01,-1.110404014967789621e+01,-2.398097158594796241e+01,-3.378454436465658972e+01
-5.497745588680477624e+01,-1.817002452619839659e+01,-8.912485808081207495e+00,-1.112924376868792198e+00,1.476412471351208389e+01,1.166106409890524986e+01,2.064488279943611104e+01,1.956561387533463758e+00,-2.920209246182389862e+00,-2.540631517561804387e+01,-2.825655127516070664e+01
