-8.316025933767021172e+01,-6.084178051967556655e+01,-4.062615792117997415e+01,-9.360637718823801379e+01,-5.320640455818910652e+01,-3.869383866900624014e+01,-3.846450983951340419e+01,-6.571121805933664461e+01,-3.376013685208617687e+01,-6.357225808205797790e+01,-1.352577767452907764e+01
-7.197288393304155818e+01,-6.729111233483692445e+01,-4.080766532051252682e+01,-4.929439469094093340e+01,-4.066988710205228585e+01,-4.383528254153185344e+01,-4.852203266805767612e+01,-2.968880359055301810e+01,-4.752644685202735531e+01,-4.860759401555633730e+01,-3.610957227868804864e+01
-5.061989772260346854e+01,-3.157069895163464679e+01,-4.825714314095897350e+01,-4.174170899652158795e+01,-3.685882522192839872e+01,-2.790918253266206150e+01,-5.168267034194131071e+01,-5.826787483797235723e+01,-4.033017717434274374e+01,-2.053690038662538697e+01,-5.308746373116060369e+01
-8.287526874921854869e+01,-7.902665374225603045e+01,-4.212662537968150644e+01,-1.537525387303139013e+01,-4.154434382614173416e+01,-3.890384994794933959e+01,-4.934144527977560557e+01,-5.578284730983261852e+01,-3.947571578866912034e+01,-1.506076245542373471e+01,-3.933163533585370431e+01
-4.995213005711048737e+01,-3.956869573981484933e+01,-1.675040550281194029e+01,-3.077165312581407264e+01,-2.651199049152440779e+01,-2.423554882169405289e+01,-1.808462386002300093e+01,-4.304576179970746352e+01,-5.483534371997409806e+01,-6.067283404110632716e+01,-3.077003695080465562e+01
-4.380015788966871781e+01,-1.585740528334474320e+01,-4.614184411715152123e+01,-4.546449303795608188e+00,-4.122711659389629091e+01,-4.644009993636532840e+01,-5.190493588952571713e+01,-2.848042580008704050e+01,-3.602864074941669514e+01,-4.881072851505878418e+01,-4.502527795732474658e+01
-4.540907093012605600e+01,-5.645593561280608697e+01,-3.618898582348877113e+01,-5.421841402168724500e+01,-4.813893652318272132e+01,-4.596718791856725517e+01,-5.216357397622260805e+01,-4.694496892863051585e+01,-6.053631080138720932e+01,-3.280828882251817191e+01,-5.586885834957196550e+01
-8.878942643417900626e+00,-2.836686415980027576e+01,-5.347996371736317656e+01,-3.477863221370852642e+01,-1.632534733131239335e+01,-5.243188375196498896e+01,-5.325464122389474397e+01,-6.422249418451404779e+01,-6.842468997896855853e+01,-4.521221957042817507e+01,-7.924902267870372441e+01
-4.576227328347385281e+01,-4.127250431484255699e+01,-5.201303342838572519e+01,-6.442129168190422206e+01,-3.814759467718553765e+01,-8.056746695787127521e+01,-3.869116918857987031e+01,-3.409192285786682675e+01,-3.717158185275788895e+01,-4.305354331459356132e+01,-4.889771875503988241e+01
-2.774017323800127954e+01,-5.093867737228647030e+01,-3.212626765213009605e+01,-2.314861592397434720e+01,-3.342987154951322992e+01,-2.982570992418749256e+01,-5.553613586802943303e+01,-3.647392970083036801e+01,-5.077403077647015550e+01,-6.143465915922485010e+01,-7.315905041236015904e+01
-7.656041019928215974e+01,-7.974422820247129096e+01,-4.162961299976050356e+01,-5.191826444259051243e+01,-7.075888375100579708e+01,-8.118261847910933682e+01,-4.705303132766410101e+01,-3.119184252998177342e+01,-5.674122445676955095e+01,-6.192576405950347862e+01,-4.775785574218852503e+01
