-5.011606094746804985e+01,-5.028572397524101234e+01,-5.298452491129560116e+01,-1.417358767610684112e+01,-4.102597428458774687e+01,-6.804810924100850400e+01,-1.026985201628355497e+02,-9.392564847968994002e+01,-3.776514283659290072e+01,-3.824723982022583613e+01,-4.313663537928111680e+01
-4.412661229884238878e+01,-6.497392257842757601e+01,-5.948126447204504785e+01,-4.983453213830274819e+01,-3.131756700186429399e+01,-5.414785401942299359e+01,-2.031920373595605867e+01,-3.104119240634903321e+01,-3.644250514573206345e+01,-2.926042386997887235e+01,-9.179931970072925651e+01
-1.436983057167517330e+01,-4.952958473689829333e+01,-5.009039606002628631e+01,-4.510910278963459064e+01,-4.645152563881929808e+01,-5.843914426920114380e+01,-2.993373467564386914e+01,-6.079310584170299592e+01,-2.947056714844128678e+01,-3.954169641310260630e+01,-6.039976961826720725e+01
-7.797166909035124149e+01,-4.410417231628511558e+01,-5.413473857225083918e+01,-5.021797639034269878e+01,-3.585948948808740511e+01,-5.650567792494953778e+01,-2.231274323128760528e+01,-5.329246065908233732e+01,-3.593792006112020943e+01,-5.438301092179102625e+01,-2.754445976193323631e+01
-4.719823706824949028e+01,-5.675539263215570429e+01,-3.694914543749833769e+01,-4.407634938165626437e+01,-4.616394309237658433e+01,-2.698000832730840060e+01,-4.039036320210147579e+01,-2.440175779007101298e+01,-1.031298176720969195e+01,-8.209459811350271252e+01,-5.362817955822711724e+01
-4.658973867037167338e+01,-5.180989347863322081e+01,-5.003585715028036418e+01,-4.262697978183098968e+01,-3.922893593862237083e+01,-3.277581215423571592e+01,-2.459901117787827118e+01,-6.048813922516531250e+01,-5.834765268936187965e+01,-5.042318545843548350e+01,-1.543347353149249557e+01
-4.538571799769047743e+01,-4.043246396063295833e+01,-5.207487740602549309e+01,-7.363796257478760765e+00,-3.890107482740248912e+01,-4.510043907032071786e+01,-4.731957725217588973e+01,-5.049702270448365482e+01,-1.981096832108125483e+01,-1.954592701808338617e+01,-2.521520425706564339e+01
-5.323219243854585159e+01,-7.078945795444013811e+01,-6.907102549033407968e+01,-3.158337348445113690e+01,-3.498094267802125046e+01,-4.101163200727945224e+01,-3.102424581679713711e+01,-3.904850217060895545e+01,-5.584742708039795644e+01,-6.212162463685377389e+01,-3.239944957305239370e+01
-3.745969598000267098e+01,-6.128283104230438738e+01,-1.918924350110544808e+01,-4.735464527267171775e+01,-2.713279073652927309e+01,-2.634392703497841381e+01,-5.279076877611359464e+01,-5.225451488473087380e+01,-4.443457081448752888e+01,-3.305040204108914281e+01,-3.329707004173965146e+01
-4.315419367700104658e+01,-6.155062819313337741e+01,-4.927635876207825305e+01,-2.709906592880850340e+01,-4.003558098271533794e+01,-2.725454008184547661e+01,-1.969087113990925531e+01,-5.053046174874644691e+01,-3.940311404132553719e+01,-3.052726342454843689e+01,-4.549582376175944631e+01
-4.930410201007126147e+01,-5.893149757065334882e+01,-6.326559210838334479e+01,-2.725871692341067387e+01,-7.594594514811930708e+01,-8.338937305716468984e+01,-6.174350253677989997e+01,-4.961362605076568855e+01,-3.463784440794610475e+01,-4.692211993669914705e+01,-7.595879482034520436e+01
