-4.441226899369921099e-02,2.741545426673819730e+00,9.493442010285455979e+00,2.627761176959749179e+01,5.041576543961583923e+01,5.155882208589724769e+01,4.234830120827496813e+01,2.367932075022191540e+01,1.172858294238764643e+01,9.652611163324571919e+00,1.120739396319950210e+01,1.321805674836041966e+01,1.448772212275464355e+01,1.967113417043326251e+01,1.853150990906227236e+01,2.290066327869411467e+01,2.991413165186292034e+01,2.851744111765029999e+01,3.311168938324541244e+01,4.107362933414648154e+01
1.485589121337627105e-01,3.001707420212139876e+00,9.477392731634118661e+00,2.660228726062633697e+01,4.696253582481642042e+01,5.212050989285415170e+01,3.825958504209505406e+01,2.372165438757713574e+01,1.371706006544919632e+01,9.061796801202282481e+00,1.063187187037774528e+01,1.205626202167655059e+01,1.525672421384971855e+01,1.600402974664538291e+01,2.222051449169746462e+01,2.554725403240654202e+01,2.664920567446889521e+01,2.950547384098380732e+01,3.618854098246761453e+01,3.828128271664407123e+01
1.788920791205779182e-01,3.218163960705553439e+00,1.047846181494021600e+01,2.570617269812326100e+01,4.486167762415882265e+01,5.666301700022479082e+01,3.564223252984020718e+01,1.938989694953321319e+01,1.323917252635580510e+01,9.150361373411804777e+00,9.800197082681382454e+00,1.041771749857827345e+01,1.389559515693955305e+01,1.583067356610875720e+01,2.159751804071819237e+01,2.062959668406616842e+01,2.696999964935927352e+01,3.132929304114102464e+01,3.552776078447476493e+01,3.832466229087210507e+01
-2.722738109866598144e-01,2.901121999991327360e+00,1.149510847608482500e+01,2.759329760473083937e+01,4.879876577097385848e+01,5.096700989478132726e+01,3.770998919251804438e+01,1.929912911851100787e+01,1.304952819612554293e+01,8.898476365173037195e+00,1.029477328380454715e+01,1.182974451884483891e+01,1.337056581244792142e+01,1.786731073480240894e+01,2.059263899936985354e+01,2.139036515954790119e+01,2.369227191054741866e+01,3.057178619655792673e+01,3.342093721659427530e+01,3.792318292739385299e+01
2.107336563884385505e-01,2.982802371338295178e+00,9.093028113268170287e+00,2.626808722450961397e+01,4.406675799705458729e+01,5.519473523530264458e+01,3.583838717176463717e+01,1.853391558434872266e+01,1.230891777549432220e+01,7.720927089028327472e+00,9.339191606066879814e+00,1.024091494884998887e+01,1.430191630808207748e+01,1.557643609434347454e+01,1.874752346131338498e+01,2.415192673303394599e+01,2.330756022723977239e+01,3.180732486983400165e+01,3.497228550107722356e+01,4.066463396291075583e+01
-1.695727728897997721e-01,2.668410074446356806e+00,9.014070437069607422e+00,2.356647477409671509e+01,4.020215719256331255e+01,5.093690245108435732e+01,3.937210563764086402e+01,1.865382430513881928e+01,1.211517192103603158e+01,8.584568103314387244e+00,8.948724493933145396e+00,1.041082440792143515e+01,1.402620033630394047e+01,1.571283558779625622e+01,1.911268355077237402e+01,2.192744926788453341e+01,2.406802712182819803e+01,3.118279090644363194e+01,3.269098721701448085e+01,3.719564892505911047e+01
-2.459746916755043422e-01,2.416011407932718402e+00,8.909474415771892808e+00,2.733986422841732633e+01,4.749018273296901071e+01,4.792053187524838620e+01,3.564688001713697219e+01,2.208826442192976813e+01,1.166938139282975406e+01,8.996565254911400800e+00,7.492346244068214034e+00,9.084597288400152237e+00,1.132681965757364217e+01,1.612626645220222343e+01,1.808501130397815970e+01,2.235235952815162008e+01,2.453214130091989276e+01,2.907672326480974689e+01,2.921937768591498141e+01,3.444353780542321886e+01
-5.153471417967336876e-02,2.242888870800460399e+00,1.052693080423625283e+01,2.442062951070566612e+01,4.354948395183950538e+01,5.324530860447687530e+01,3.356095670518357110e+01,1.794550613120308213e+01,1.091822658591328299e+01,6.811917942852524277e+00,9.029521294925679342e+00,9.395272319663419580e+00,1.162690492681687893e+01,1.544376373183755646e+01,1.810026735314162494e+01,2.179397184174703028e+01,2.504283518429080857e+01,2.990321438173468849e+01,3.321597817735847258e+01,3.621962904283316220e+01
5.106977452552996510e-02,2.182654730081466266e+00,8.459196170769688550e+00,2.370714616462729296e+01,4.287040573528479825e+01,5.054736644753556618e+01,3.834788089762207619e+01,1.986808629301534879e+01,9.690058517461210386e+00,8.289110020932305645e+00,8.657105258993414765e+00,9.798988324692299301e+00,1.073877722152051106e+01,1.514428160747155871e+01,1.682916092492143179e+01,1.997994170419281801e+01,2.341770330672404654e+01,2.513672525266037638e+01,3.050637811316623171e+01,3.541475252774628757e+01
-1.219383396652684581e-02,1.874996704153640170e+00,9.496669947115977450e+00,2.499155303368720027e+01,4.361960196860598415e+01,4.930636226956250567e+01,3.371880071151669256e+01,1.721846031614574457e+01,1.025910712883315945e+01,7.118530125937367004e+00,8.199836942350701818e+00,1.027233785707798042e+01,1.032717334160957812e+01,1.275052636854280763e+01,1.532138094009502183e+01,1.806186094165676792e+01,2.068102912930030257e+01,2.532506910956153590e+01,3.122409002606493900e+01,3.290342086943828548e+01
-2.070920374903244543e-01,2.311819678079484408e+00,8.632643505869575407e+00,2.391579131021190108e+01,3.951758372234785099e+01,4.723323002270939952e+01,3.063552734107483033e+01,1.833358098914336409e+01,9.487509595287672681e+00,7.536620919422926335e+00,6.325760438208483549e+00,9.838925200410901795e+00,1.224145994190813269e+01,1.513322226129805159e+01,1.713195423842243414e+01,2.021621978612031967e+01,2.061141732405948801e+01,2.528663477396356640e+01,3.049133164030655863e+01,3.429655423831066940e+01
-3.226270577227938752e-01,2.242528402588325864e+00,7.977901773786632234e+00,2.081418654060618678e+01,3.549536420930674296e+01,4.085178844688964972e+01,3.138901159929852369e+01,1.913370563993238349e+01,9.709318325022016083e+00,6.483412192662671103e+00,6.264834731581490956e+00,9.176073284827122478e+00,1.030793705827353257e+01,1.438444057182696412e+01,1.740247934728182599e+01,2.053495319906069483e+01,2.055717913967846044e+01,2.738190372692718810e+01,2.689229259452039855e+01,3.036294168086049083e+01
-3.181403923472210238e-01,2.278919973072860206e+00,9.149788254930840026e+00,1.927400578070520254e+01,3.899062971896032082e+01,4.301768131553986763e+01,2.956892083218781053e+01,1.542403784818032975e+01,9.375071074546466932e+00,6.597606508181941720e+00,7.578248056637409746e+00,8.441080627140646442e+00,9.797325089094966799e+00,nan,1.556873242932654122e+01,1.754996410412249475e+01,2.025103778617275552e+01,2.714269593767037847e+01,2.538427094154875263e+01,3.485322876898521116e+01
-1.493235599570987837e-01,1.591405544697319652e+00,7.986937620671955784e+00,1.863230624810072200e+01,4.000710898054192910e+01,3.829446173493794703e+01,3.266249033668930934e+01,1.641665798475801452e+01,8.413676103893759972e+00,6.625393027586795824e+00,6.618157648467070331e+00,8.116354853493341182e+00,9.697493917252762330e+00,1.210213326755232366e+01,1.424953408729149729e+01,1.605468946247974316e+01,2.061790316697089054e+01,2.650853520007542841e+01,nan,3.390191741272732884e+01
-3.235223309963575211e-01,1.269208049523312454e+00,8.006262753148719824e+00,2.093608067721241994e+01,3.502001090804058947e+01,4.365747326930758732e+01,3.064343848036937956e+01,1.382581459260049428e+01,8.390372602144404723e+00,5.028830109097121692e+00,5.389733308492171915e+00,6.738657902639166863e+00,8.920686834863341019e+00,1.167451302392716528e+01,1.332489916275787678e+01,1.960936830181605117e+01,1.916270670669434395e+01,2.486662288078357363e+01,2.426742663395847543e+01,3.159775063957198071e+01
-2.800884743762623863e-01,1.690691676442980462e+00,6.337613538218469955e+00,2.001437785864785113e+01,3.593164521471214101e+01,3.834500681356747975e+01,2.746772019635203321e+01,1.337388072598216837e+01,6.661896729114905824e+00,4.503801247066487434e+00,6.462130166731437697e+00,6.443847547852547208e+00,8.518670975426649861e+00,1.231661687449974707e+01,1.300063166980010010e+01,1.714057377039898356e+01,1.916679234122946696e+01,2.525241683944566162e+01,2.783876162456372683e+01,3.250002178880727399e+01
-2.934450119717895156e-01,1.074204977454907173e+00,6.898316788399446509e+00,1.810213529358726703e+01,2.976865061921070676e+01,3.733318715059695592e+01,2.474043789281310524e+01,1.461700746769929538e+01,7.134239958723673780e+00,4.920873795739813872e+00,5.903592874850078331e+00,6.873179266855526492e+00,1.007129646916858334e+01,1.106600623384316329e+01,1.379337160334343082e+01,1.570126068952221843e+01,2.115282548877693358e+01,2.137047472718968422e+01,2.436674672469608538e+01,2.954361088572094118e+01
-1.572006840888828805e-01,1.490102289789640988e+00,5.647574382752850397e+00,1.758945186897632595e+01,2.822011216297821434e+01,3.498688469811110480e+01,2.359176428402738779e+01,1.387492460488272172e+01,5.732618877463856677e+00,4.704080329077838130e+00,5.199716910810915138e+00,6.241712606564711052e+00,8.193508447027918251e+00,1.153312522374529792e+01,1.324438076787637719e+01,1.514068161563294979e+01,1.952508463768828051e+01,2.341185430818709889e+01,2.661207868074061977e+01,2.722607681657746070e+01
-1.839049763037179375e-01,1.090869451032304926e+00,5.175125301441735104e+00,1.519520846815081327e+01,3.061920804491231607e+01,2.921356561578420497e+01,2.500684864630603599e+01,1.233044622797742917e+01,5.484309265439639702e+00,3.654854228011326089e+00,5.232530065216453252e+00,6.411720661877346572e+00,8.064357800246686026e+00,1.107020475583397179e+01,1.315365162714422631e+01,1.706845658925979592e+01,1.878766783253805883e+01,2.118527014465906433e+01,2.704713992673299217e+01,2.678488976670508492e+01
-4.430301499012854194e-01,4.888220734253643229e-01,4.493658167214650945e+00,1.321665822419479674e+01,2.790796490908499905e+01,2.750120081215058576e+01,2.051144070973059641e+01,1.033833099796168931e+01,4.886429774549965188e+00,4.250190761890689117e+00,5.171900420883915217e+00,6.708639207089793999e+00,7.788749107792570570e+00,1.005014781983230066e+01,1.427671372900243085e+01,1.462732574484980574e+01,1.624127433718002678e+01,2.253117839808751910e+01,2.634172315725090030e+01,2.793064757143084975e+01
