-4.452866208867377651e+01,-2.487617748697632791e+01,-5.797617816447708350e+01,-3.282578883009126969e+01,-2.939485340102926969e+01,-7.455618676719795701e+01,-3.846074656926824531e+01,-4.811315138956176440e+01,-6.044157271942753340e+01,-6.654809495423204169e+01,-1.220678702018015471e+01,-2.809213039767177378e+01,-1.660004556541117537e+01,-3.709275824271241362e+01
-5.512811525149825798e+01,-5.745536631143200168e+01,-2.589491917216307115e+01,-5.556668513692684996e+00,-6.618039364138431324e+01,-1.983339641774920636e+01,-3.794424538375824341e+01,-6.562726077980690320e+01,-6.706639098917356989e+01,-8.670145133915636393e+01,-6.200516665081563161e+01,-1.969495960657647515e+01,-5.039414405398311914e+01,-5.588193451399673961e+01
-3.896109448965510325e+01,-3.999980535223295419e+01,-6.945956064733920243e+01,-5.370686337022844015e+01,-6.807675441473637079e+01,-8.594956919079891122e+01,-4.314420856042988817e+01,-4.208754668439986091e+01,-2.390992361736341820e+01,-4.337641761662511897e+01,-4.721369172037188378e+01,-6.014449616403366150e+01,-3.387378713413806253e+01,-2.703393349406049850e+01
-3.310606675982645442e+01,-1.941553130420212270e+01,-5.653516390229986399e+01,-1.271645058751606427e+01,-4.775726269221785003e+01,-3.545418848401206446e+01,-2.152031286484607620e+01,-4.834803017462658659e+01,-4.110511062860147291e+01,-3.296638839802017884e+01,-5.130063827912205454e+01,-1.292428405413123116e+01,-2.853236640372042032e+01,-1.012013379843426364e+01
-1.792411057548652309e+01,-3.503074536053129862e+01,-6.697412084707194424e+01,-4.200908921764866477e+01,-4.478395101335858186e+01,-6.041998203693673020e+01,-2.600253329481511955e+01,-1.371310372071730477e+01,-1.990598595934055126e+01,-1.854854082233272550e+01,-3.698405979204296301e+01,-5.126577752490319995e+01,-2.679600725283136597e+01,-7.294912249127013126e+01
-6.685940768892956498e+01,-3.477074552252614836e+01,-2.321406667849859673e+01,-3.690521521554548912e+01,-3.466520688852305909e+01,-2.980511468938882658e+01,-3.882165714181702754e+01,-3.128502280266286917e+01,-1.835880262503401994e+01,-2.361197610701796634e+01,-5.040924849769803728e+01,-4.835547875585887567e+01,-8.682513987116432475e+01,-6.588953329345025622e+01
-2.235171547037050743e+01,-6.306367305856419847e+01,-2.608092487086896227e+01,-5.599392569436766820e+01,-7.743870192501117344e+01,-3.694851627605240196e+01,-4.275744708235210112e+01,-4.052108203266123354e+01,-7.346107230926012477e+00,-6.631147351754735553e+01,-6.672459923515447144e+01,-5.473394928771755730e+01,-4.706429118912049603e+01,-1.549728646533061749e+00
-2.050695077460451898e+01,-5.064063177823158668e+01,-3.512968000195142082e+01,-4.532248217287335024e+01,-4.799712724582816037e+01,-6.762248277609998581e+01,-4.327315320412677124e+01,-4.495098529862336534e+01,-5.992055312721719673e+01,-6.435792428968525769e+01,-3.531514692256085652e+01,-6.836365242143531873e+01,-3.810875384920483100e+01,-3.035170840319696239e+01
-7.282733824555727153e+01,-4.537864810314555086e+01,-1.034992516437698029e+01,-3.230472842658480204e+01,-3.939234736291098926e+01,-6.805484205536581044e+01,-5.664912732919523108e+01,-4.434798305488165227e+01,-5.896251054516286416e+01,-5.984726739971684140e+01,-3.811840699552929834e+01,-3.140193467564054686e+01,-4.029020958019622611e+01,-3.006519223519894979e+01
-6.031890646175185111e+01,-2.420706399053762681e+01,-4.892185089989678914e+01,-5.367050304692718754e+01,-5.082202580257117575e+01,-4.547370971724650701e+01,-5.715698749193833805e+01,-3.759027542257429388e+01,-5.223011219062932042e+01,-1.203683578736966986e+01,4.991218649404107310e+00,-7.745192365211753582e+00,-1.309030365937802820e+01,-4.667247129121398075e+01
-4.809361495269750009e+01,-3.410392494735961577e+01,-4.709948563340380190e+01,-3.209712325407768674e+01,-6.074821403196646230e+01,-2.827738290947328537e+01,-5.244761955050360314e+01,-6.759474614796172887e+01,-7.112469676612479930e+01,-9.185503499576817887e+00,-1.544802140802617174e+01,-2.830529261011825071e+01,-3.889580252513646030e+01,-7.453353218916554113e+01
-5.897907560640604174e+01,-3.434370166483257947e+01,-5.875610826549853272e+01,-3.013638325101349125e+01,-2.352868193270697361e+01,-4.245455884429523508e+01,-1.437875507388502427e+01,-5.250413257564926539e+01,1.516686894433640020e+00,-2.254958722686387773e+01,-2.809775162584141839e+01,-3.598438926886133515e+01,-8.690198945419064103e+01,-1.115643994745809664e+01
-2.523946968677400804e+01,-6.237842580852453978e+01,-6.029775695564070759e+01,-6.887067109020107125e+01,-6.676488742027558487e+01,-4.691162479818824949e+01,-5.189054140795362713e+01,-3.638734690708802333e+01,-2.987964363898443310e+01,-4.066596346099859005e+01,1.347541617492685084e+00,-7.849811453839029696e+01,-4.707695137376665429e+01,-6.690693862010775206e+01
-5.051859453269287314e+01,-5.349255847543515330e+01,-6.204825725769724443e+01,-8.116195185291317671e+01,-2.471445448903030240e+01,-5.038151878719859411e+01,-8.195978888582114763e+00,-5.325393970666934251e+01,-5.472779796377118089e+01,-2.731278551686374101e+01,-5.065197185684403536e+01,-6.004449208888847522e+01,-2.940843462868895841e+01,-4.036665107050786361e+01
