-4.503410607838171131e+01,-4.001823450601015963e+01,-6.708895987646552328e+01,-6.195045874802878672e+01,-3.764938493492687144e+01,-2.071184120117887417e+01,-4.135126416338138711e+01,-8.014221937835719700e+01,-4.306964117081960808e+00,-5.842735776717028529e+01,-4.603244394580985954e+01,-7.172043782281018309e+01,-3.513903537585814973e+01,-7.681364089149111862e+01
-5.031905416480235971e+01,-7.121747248253420537e+01,-5.466842809350833221e+01,-1.324983976808638175e+01,-5.854872472339290113e+01,-6.850931597513465476e+01,-1.487184664153874536e+01,-4.293691879588368465e+01,-2.756433848428140720e+01,-5.210000807544087564e+01,-3.027913718001644838e+01,-5.944035540129281969e+01,-5.387947495314597290e+01,-3.772941702787006335e+01
-5.813392524763035851e+01,-4.386953989412458554e+01,-3.090892336512203897e+01,-8.006987903781366356e+01,-7.008090080117958109e+01,-2.703361808426327073e+01,-6.140628820376993247e+01,-4.165569318692058687e+01,-5.450719702126198740e+01,-3.137351082992918094e+01,-7.291569155137722191e+01,-4.072631326559222487e+01,-6.933886218560870418e+01,-5.608374796966156595e+01
-7.314364924477746399e+01,-2.684173360977158040e+01,-4.366812756616616298e+01,-2.870796099051001704e+01,-2.115056591948670928e+01,-5.577345241849047852e+01,-2.975203456755257037e+01,-6.348240559894363599e+01,-3.466035595177736184e+01,-3.419305404021337580e+01,-4.310551009718098925e+01,-5.222442694703494226e+01,-3.824849505271313888e+01,-2.857785601985421664e+01
-6.741710828746475670e+01,-4.968038423084321664e+01,-1.457122878707194147e+01,-5.671121951824808605e+01,-4.451665653670441003e+01,-5.703535800844242942e+01,-2.277225622001371619e+01,-7.399022519777400930e+01,-1.239488761892322088e+01,-3.870174549144829967e+01,-5.800597100428710462e+01,-4.588992014794435192e+01,-3.831159489666908513e+01,-5.111566732663112589e+01
-5.275957306766115096e+01,-1.183963255690495231e+01,-3.671462196908527176e+01,-4.819075522223927521e+01,-2.437109031319247521e+01,-4.131468651318783714e+01,-5.906669434098330385e+01,-3.635372309791818424e+01,-6.026747326517615733e+01,-3.508039402029247356e+01,-3.480732477632752619e+01,-5.480759043664737362e+01,-4.380592160549909408e+01,-5.151001268572317571e+01
-3.550339747639134913e+01,-5.977691279983821460e+01,-6.818726540205132380e+01,-6.512845708595189365e+01,-2.139821656710920195e+01,-2.458121703672642511e+01,-5.496660425534321348e+01,-4.341331049351745719e+01,-3.696927848837625419e+01,-5.835590694884571406e+01,-2.964879359532721637e+01,-4.544414966398704792e+01,-2.455778996376179535e+01,-3.242360557078399808e+01
-5.334373938008184979e+01,-5.298343211972976974e+01,-6.034153095312720438e+01,-5.996232938788885036e+01,-4.871166541245303705e+01,-1.962818623883041269e+01,-3.631123349401102729e+01,-5.377426995187320102e+01,-5.204137780983910488e+01,-3.300424314302014750e+01,-4.867065026336733524e+01,-6.001335838687399615e+01,-3.329815839986886061e+01,-4.851503757108933002e+01
-5.172585750557853856e+01,-6.905738393250560136e+01,-3.658629346171948526e+01,-5.061261757577023701e+01,-5.394456519593038735e+01,-3.908860985219043727e+01,-4.020136575498674603e+01,-6.227039949076001335e+01,-5.152792514334023366e+01,-4.451541210446219310e+01,-3.190197025885670001e+01,-6.383034937687441612e+01,-2.619811744011893495e+01,-2.982403150635340339e+01
-9.724126035601898366e+01,-8.541431097767549829e+00,-5.195601228088016654e+01,-5.859860336836379702e+01,-4.331543864277551137e+01,-4.187339431792828748e+01,-5.142086253075326852e+01,-4.835236743793107905e+01,-3.811692464142650749e+01,-4.535590163901950689e+01,-3.805572792384265313e+01,-3.910379069447208167e+01,-2.499211617102059790e+01,-6.466086993175589726e+01
-4.223505049249440191e+01,-6.565427781315828781e+01,-4.161525550833481191e+01,-7.897717640617653956e+01,-7.153422600711077450e+01,-6.470516699031414021e+01,-5.437876487429765859e+01,-4.183603911246853357e+01,-1.720528535780174906e+01,-4.800962777417279170e+01,-4.961089482303756881e+01,-7.655227104849338104e+01,-7.715757807027671333e+01,-3.270951320775432691e+01
-5.679224513259634932e+01,-3.092501019677235163e+01,-3.995855605421652967e+01,-1.645619379422734951e+01,-2.734133728847672984e+01,-4.645434257745913698e+01,-3.841720556215409488e+01,-6.888347231530086390e+01,-5.004541687944934125e+01,-5.332728258313000680e+01,-1.228158218117928868e+01,-4.263945895387859508e+01,-6.806120943448738103e+01,-7.147013615872386083e+01
-3.416683491492801750e+01,-5.868430147083301307e+01,-7.677227799039110323e+01,-4.528670105811326607e+01,-3.669943844162655466e+01,-6.091306090977143128e+01,-1.721079557652461034e+01,-1.666103568145689806e+01,-5.486793603088045757e+01,-3.305093864264038217e+01,-7.615073718480014975e+01,-4.086223569232188879e+01,-4.052887986746043936e+01,-4.642530740449575433e+01
-5.972511920201773705e+01,-4.701121030904322851e+01,-7.356149965435213289e+01,-6.296657135001083816e+01,-2.262205899251182473e+01,-4.772773037881588465e+01,-2.380127189408715793e+01,-9.040243264861069861e+01,-3.478062980560010686e+01,-1.888661182336574385e+01,-1.528752357764170000e+01,-1.574044340655022012e+01,-3.899103902549934730e+01,-4.378682604834746428e+01
