-1.154804494395601111e+01,-3.197973447089288257e+01,-3.381617769886615577e+01,-2.958458370693784190e+01,-3.370150221170325722e+01,-3.095903751270197546e+01,-2.382118535228121559e+01,-1.711819833683473036e+01,-2.194344709726221865e+01,-8.225766068986187562e+00,-1.163486087719295092e+01
7.366913547520610450e-01,-3.024990962769637193e+01,-1.559448091874909359e+01,-3.465001308676408343e+01,-2.247970665986886729e+01,-3.504465533654101961e+01,-4.634271649161485840e+01,-1.370223742036500880e+00,-2.925400905136672591e+01,-2.181297147266143810e+01,-1.530487833741386794e+01
1.007203592586207108e+01,1.369598566108997773e+00,-1.120595436948353019e+01,-2.664959943106642015e+01,-2.435238669855175786e+01,-2.206251156938654390e+01,-1.297935591803368638e+01,-3.362583729009097055e+01,-1.698712511141999215e+01,-1.507437926035454012e+01,-1.511279158063095807e+01
3.437528961785412918e+01,2.147286628630907046e+01,2.282788450735830565e+01,-3.078158255006946220e+01,3.319859030882490458e+00,-2.431448144680414813e+01,-1.842022693210286377e+01,-1.603459712091587619e+01,-2.671471091187523683e+01,-3.192351539704073815e+01,-1.771636886874986416e+01
2.953095373482007702e+01,8.726096719065328244e+00,-1.393835218856925451e+01,-4.619531528907394602e-01,-2.371601468776634292e+01,-3.266448738429930643e+01,-3.877713000230839668e+01,-7.577447386940735896e+01,-6.598521748611614157e+01,-9.827062460088004059e+01,-8.500335769829358412e+01
3.122559231036045446e+01,-5.005109790662352509e+00,4.233519801957111639e+00,-3.160189094157193068e+00,-2.384598076999171212e+01,-4.082018330512115512e+01,-3.755616269534090179e+01,-3.125548536287126211e+01,-6.601903816786224866e+01,-6.262147395665378724e+01,-7.456918247732880900e+01
5.632501147153519128e+00,-9.373531535740919907e+00,-5.093292546489927020e+00,-2.912515089674236890e+00,-3.702564041391898542e+01,-2.863921874789958011e+01,-5.025017928144804102e+01,-7.678806730988819140e+01,-1.037338534146877578e+02,-1.431085162137016766e+02,-1.361182846833658004e+02
-4.823812782750935213e+01,-4.193028702035510946e+01,-2.075193138054640229e+01,-9.295202096692458227e+00,-3.198816556719680904e+01,-1.792140282719924471e+01,-7.118934752911961539e+01,-7.608316824397623179e+01,-1.009008016785676887e+02,-1.774691469321812178e+02,-2.023402522809621473e+02
-5.278086185882001757e+01,-6.878840347769127561e+01,-4.647614054518798810e+01,-4.150095357016797237e+01,-3.852108727992542470e+01,-2.128928160763599919e+01,-4.740489496562803851e+01,-5.654626788032423690e+01,-7.990568719586985935e+01,-1.354699723220667806e+02,-1.330671428399140268e+02
-5.216678991848533542e+01,-5.364350467658096022e+01,-4.107815260155629034e+01,-2.139657062652900521e+01,-1.681490521228688095e+01,-1.981958861082928181e+01,-2.032892476342447452e+01,-1.456825946850072206e+01,-3.135962545113693523e+01,-4.149847660777276559e+01,-6.316904228700299484e+01
-6.488778577673173231e+01,-5.720031176768954850e+01,-4.432838960968585695e+01,-6.162907332430503970e+01,-3.730022448695625314e+01,-3.354320170257336997e+01,-2.792031030709600969e+01,-3.622250106735853592e+01,-4.725310140428785388e+01,-4.428109383159124235e+01,-4.954648788078230837e+01
